Date,Country/Region,Confirmed,Deaths,Recovered,Lat,Long
2003-05-10,Taiwan*,172,18,26,23.7,121.0
2003-05-10,Colombia,1,0,1,4.5709,-74.2973
2003-05-10,Finland,1,0,0,64.0,26.0
2003-05-10,France,7,0,4,46.2276,2.2137
2003-05-10,Germany,9,0,9,51.0,9.0
2003-05-10,India,1,0,0,21.0,78.0
2003-05-10,Indonesia,2,0,1,-0.7893,113.9213
2003-05-10,Italy,9,0,9,43.0,12.0
2003-05-10,Kuwait,1,0,1,29.5,47.75
2003-05-10,Malaysia,7,2,4,2.5,112.5
2003-05-10,Mongolia,9,0,6,46.8625,103.8467
2003-05-10,New Zealand,1,0,1,-40.9006,174.886
2003-05-10,Philippines,10,2,2,13.0,122.0
2003-05-10,Poland,1,0,0,51.9194,19.1451
2003-05-10,Ireland,1,0,1,53.1424,-7.6921
2003-05-10,"Korea, South",1,0,1,36.0,128.0
2003-05-10,Romania,1,0,1,45.9432,24.9668
2003-05-10,Singapore,205,27,155,1.2833,103.8333
2003-05-10,South Africa,1,1,0,-30.5595,22.9375
2003-05-10,Spain,1,0,1,40.0,-4.0
2003-05-10,Sweden,3,0,2,63.0,16.0
2003-05-10,Switzerland,1,0,1,46.8182,8.2275
2003-05-10,Thailand,7,2,5,15.0,101.0
2003-05-10,United Kingdom,6,0,6,21.69400000000001,-71.7979
2003-05-10,US,64,0,34,37.0902,-95.7129
2003-05-10,Vietnam,63,5,58,16.0,108.0
2003-05-12,Brazil,2,0,2,-14.235,-51.9253
2003-05-12,Bulgaria,1,0,0,42.7339,25.4858
2003-05-12,Canada,143,22,98,64.2823,-135.0
2003-05-12,China,5013,252,1693,29.1832,120.0934
2003-05-12,Hong Kong,1683,218,1066,,
2003-05-12,China,1,0,0,29.1832,120.0934
2003-05-12,Taiwan*,184,20,26,23.7,121.0
2003-05-12,Colombia,1,0,1,4.5709,-74.2973
2003-05-12,Finland,1,0,0,64.0,26.0
2003-05-12,France,7,0,4,46.2276,2.2137
2003-05-12,Germany,9,0,9,51.0,9.0
2003-05-12,India,1,0,0,21.0,78.0
2003-05-12,Indonesia,2,0,1,-0.7893,113.9213
2003-05-12,Italy,9,0,8,43.0,12.0
2003-05-12,Kuwait,1,0,1,29.5,47.75
2003-05-12,Malaysia,7,2,4,2.5,112.5
2003-05-12,Mongolia,9,0,6,46.8625,103.8467
2003-05-12,New Zealand,1,0,1,-40.9006,174.886
2003-05-12,Philippines,10,2,3,13.0,122.0
2003-05-12,Poland,1,0,0,51.9194,19.1451
2003-05-12,Ireland,1,0,1,53.1424,-7.6921
2003-05-12,"Korea, South",2,0,1,36.0,128.0
2003-05-12,Romania,1,0,1,45.9432,24.9668
2003-05-12,Singapore,205,28,156,1.2833,103.8333
2003-05-12,South Africa,1,1,0,-30.5595,22.9375
2003-05-12,Spain,1,0,1,40.0,-4.0
2003-05-12,Sweden,3,0,2,63.0,16.0
2003-05-12,Switzerland,1,0,1,46.8182,8.2275
2003-05-12,Thailand,7,2,5,15.0,101.0
2003-05-12,United Kingdom,6,0,6,21.69400000000001,-71.7979
2003-05-12,US,64,0,34,37.0902,-95.7129
2003-05-12,Vietnam,63,5,58,16.0,108.0
2003-05-13,Brazil,2,0,2,-14.235,-51.9253
2003-05-13,Bulgaria,1,0,0,42.7339,25.4858
2003-05-13,Canada,143,22,99,64.2823,-135.0
2003-05-13,China,5086,262,1765,29.1832,120.0934
2003-05-13,Hong Kong,1689,225,1090,,
2003-05-13,China,1,0,0,29.1832,120.0934
2003-05-13,Taiwan*,207,24,30,23.7,121.0
2003-05-13,Colombia,1,0,1,4.5709,-74.2973
2003-05-13,Finland,1,0,0,64.0,26.0
2003-05-13,France,7,0,4,46.2276,2.2137
2003-05-13,Germany,9,0,9,51.0,9.0
2003-05-13,India,3,0,0,21.0,78.0
2003-05-13,Indonesia,2,0,1,-0.7893,113.9213
2003-05-13,Italy,9,0,9,43.0,12.0
2003-05-13,Kuwait,1,0,1,29.5,47.75
2003-05-13,Malaysia,7,2,4,2.5,112.5
2003-05-13,Mongolia,9,0,6,46.8625,103.8467
2003-05-13,New Zealand,1,0,1,-40.9006,174.886
2003-05-13,Philippines,10,2,3,13.0,122.0
2003-05-13,Ireland,1,0,1,53.1424,-7.6921
2003-05-13,"Korea, South",2,0,1,36.0,128.0
2003-05-13,Romania,1,0,1,45.9432,24.9668
2003-05-13,Singapore,205,28,157,1.2833,103.8333
2003-05-13,South Africa,1,1,0,-30.5595,22.9375
2003-05-13,Spain,1,0,1,40.0,-4.0
2003-05-13,Sweden,3,0,3,63.0,16.0
2003-05-13,Switzerland,1,0,1,46.8182,8.2275
2003-05-13,Thailand,7,2,5,15.0,101.0
2003-05-13,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-05-13,US,64,0,35,37.0902,-95.7129
2003-05-13,Vietnam,63,5,58,16.0,108.0
2003-05-14,Brazil,2,0,2,-14.235,-51.9253
2003-05-14,Bulgaria,1,0,0,42.7339,25.4858
2003-05-14,Canada,143,23,104,64.2823,-135.0
2003-05-14,China,5124,267,1811,29.1832,120.0934
2003-05-14,Hong Kong,1698,227,1128,,
2003-05-14,China,1,0,0,29.1832,120.0934
2003-05-14,Taiwan*,238,30,38,23.7,121.0
2003-05-14,Colombia,1,0,1,4.5709,-74.2973
2003-05-14,Finland,1,0,0,64.0,26.0
2003-05-14,France,7,0,4,46.2276,2.2137
2003-05-14,Germany,9,0,9,51.0,9.0
2003-05-14,India,3,0,0,21.0,78.0
2003-05-14,Indonesia,2,0,2,-0.7893,113.9213
2003-05-14,Italy,9,0,9,43.0,12.0
2003-05-14,Kuwait,1,0,1,29.5,47.75
2003-05-14,Malaysia,7,2,5,2.5,112.5
2003-05-14,Mongolia,9,0,6,46.8625,103.8467
2003-05-14,New Zealand,1,0,1,-40.9006,174.886
2003-05-14,Philippines,10,2,3,13.0,122.0
2003-05-14,Ireland,1,0,1,53.1424,-7.6921
2003-05-14,"Korea, South",3,0,1,36.0,128.0
2003-05-14,Romania,1,0,1,45.9432,24.9668
2003-05-14,Singapore,205,28,157,1.2833,103.8333
2003-05-14,South Africa,1,1,0,-30.5595,22.9375
2003-05-14,Spain,1,0,1,40.0,-4.0
2003-05-14,Sweden,3,0,3,63.0,16.0
2003-05-14,Switzerland,1,0,1,46.8182,8.2275
2003-05-14,Thailand,8,2,5,15.0,101.0
2003-05-14,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-05-14,US,64,0,35,37.0902,-95.7129
2003-05-14,Vietnam,63,5,58,16.0,108.0
2003-05-15,Brazil,2,0,2,-14.235,-51.9253
2003-05-15,Bulgaria,1,0,0,42.7339,25.4858
2003-05-15,Canada,142,23,107,64.2823,-135.0
2003-05-15,China,5163,271,1858,29.1832,120.0934
2003-05-15,Hong Kong,1703,234,1160,,
2003-05-15,China,1,0,0,29.1832,120.0934
2003-05-15,Taiwan*,264,30,38,23.7,121.0
2003-05-15,Colombia,1,0,1,4.5709,-74.2973
2003-05-15,Finland,1,0,0,64.0,26.0
2003-05-15,France,7,0,4,46.2276,2.2137
2003-05-15,Germany,9,0,9,51.0,9.0
2003-05-15,India,3,0,3,21.0,78.0
2003-05-15,Indonesia,2,0,2,-0.7893,113.9213
2003-05-15,Italy,9,0,9,43.0,12.0
2003-05-15,Kuwait,1,0,1,29.5,47.75
2003-05-15,Malaysia,7,2,5,2.5,112.5
2003-05-15,Mongolia,9,0,7,46.8625,103.8467
2003-05-15,New Zealand,1,0,1,-40.9006,174.886
2003-05-15,Philippines,12,2,4,13.0,122.0
2003-05-15,Ireland,1,0,1,53.1424,-7.6921
2003-05-15,"Korea, South",3,0,1,36.0,128.0
2003-05-15,Romania,1,0,1,45.9432,24.9668
2003-05-15,Singapore,205,28,157,1.2833,103.8333
2003-05-15,South Africa,1,1,0,-30.5595,22.9375
2003-05-15,Spain,1,0,1,40.0,-4.0
2003-05-15,Sweden,3,0,3,63.0,16.0
2003-05-15,Switzerland,1,0,1,46.8182,8.2275
2003-05-15,Thailand,8,2,5,15.0,101.0
2003-05-15,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-05-15,US,64,0,35,37.0902,-95.7129
2003-05-15,Vietnam,63,5,58,16.0,108.0
2003-05-16,Brazil,2,0,2,-14.235,-51.9253
2003-05-16,Bulgaria,1,0,0,42.7339,25.4858
2003-05-16,Canada,140,23,106,64.2823,-135.0
2003-05-16,China,5191,275,1947,29.1832,120.0934
2003-05-16,Hong Kong,1706,238,1171,,
2003-05-16,China,1,0,0,29.1832,120.0934
2003-05-16,Taiwan*,274,35,46,23.7,121.0
2003-05-16,Colombia,1,0,1,4.5709,-74.2973
2003-05-16,Finland,1,0,0,64.0,26.0
2003-05-16,France,7,0,4,46.2276,2.2137
2003-05-16,Germany,9,0,9,51.0,9.0
2003-05-16,India,3,0,3,21.0,78.0
2003-05-16,Indonesia,2,0,2,-0.7893,113.9213
2003-05-16,Italy,9,0,9,43.0,12.0
2003-05-16,Kuwait,1,0,1,29.5,47.75
2003-05-16,Malaysia,7,2,5,2.5,112.5
2003-05-16,Mongolia,9,0,7,46.8625,103.8467
2003-05-16,New Zealand,1,0,1,-40.9006,174.886
2003-05-16,Philippines,12,2,4,13.0,122.0
2003-05-16,Ireland,1,0,1,53.1424,-7.6921
2003-05-16,"Korea, South",3,0,1,36.0,128.0
2003-05-16,Romania,1,0,1,45.9432,24.9668
2003-05-16,Singapore,205,28,157,1.2833,103.8333
2003-05-16,South Africa,1,1,0,-30.5595,22.9375
2003-05-16,Spain,1,0,1,40.0,-4.0
2003-05-16,Sweden,3,0,3,63.0,16.0
2003-05-16,Switzerland,1,0,1,46.8182,8.2275
2003-05-16,Thailand,8,2,5,15.0,101.0
2003-05-16,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-05-16,US,65,0,34,37.0902,-95.7129
2003-05-16,Vietnam,63,5,58,16.0,108.0
2003-05-17,Brazil,2,0,2,-14.235,-51.9253
2003-05-17,Canada,140,23,106,64.2823,-135.0
2003-05-17,China,5209,282,2009,29.1832,120.0934
2003-05-17,Hong Kong,1710,243,1191,,
2003-05-17,China,1,0,0,29.1832,120.0934
2003-05-17,Taiwan*,274,35,46,23.7,121.0
2003-05-17,Colombia,1,0,1,4.5709,-74.2973
2003-05-17,Finland,1,0,0,64.0,26.0
2003-05-17,France,7,0,6,46.2276,2.2137
2003-05-17,Germany,9,0,9,51.0,9.0
2003-05-17,India,3,0,3,21.0,78.0
2003-05-17,Indonesia,2,0,2,-0.7893,113.9213
2003-05-17,Italy,9,0,9,43.0,12.0
2003-05-17,Kuwait,1,0,1,29.5,47.75
2003-05-17,Malaysia,7,2,5,2.5,112.5
2003-05-17,Mongolia,9,0,7,46.8625,103.8467
2003-05-17,New Zealand,1,0,1,-40.9006,174.886
2003-05-17,Philippines,12,2,4,13.0,122.0
2003-05-17,Ireland,1,0,1,53.1424,-7.6921
2003-05-17,"Korea, South",3,0,1,36.0,128.0
2003-05-17,Romania,1,0,1,45.9432,24.9668
2003-05-17,Singapore,205,28,157,1.2833,103.8333
2003-05-17,South Africa,1,1,0,-30.5595,22.9375
2003-05-17,Spain,1,0,1,40.0,-4.0
2003-05-17,Sweden,3,0,3,63.0,16.0
2003-05-17,Switzerland,1,0,1,46.8182,8.2275
2003-05-17,Thailand,8,2,5,15.0,101.0
2003-05-17,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-05-17,US,66,0,34,37.0902,-95.7129
2003-05-17,Vietnam,63,5,58,16.0,108.0
2003-05-19,Brazil,2,0,2,-14.235,-51.9253
2003-05-19,Canada,140,23,106,64.2823,-135.0
2003-05-19,China,5236,289,2148,29.1832,120.0934
2003-05-19,Hong Kong,1714,251,1213,,
2003-05-19,China,1,0,0,29.1832,120.0934
2003-05-19,Taiwan*,344,40,50,23.7,121.0
2003-05-19,Colombia,1,0,1,4.5709,-74.2973
2003-05-19,Finland,1,0,0,64.0,26.0
2003-05-19,France,7,0,6,46.2276,2.2137
2003-05-19,Germany,9,0,9,51.0,9.0
2003-05-19,India,3,0,3,21.0,78.0
2003-05-19,Indonesia,2,0,2,-0.7893,113.9213
2003-05-19,Italy,9,0,9,43.0,12.0
2003-05-19,Kuwait,1,0,1,29.5,47.75
2003-05-19,Malaysia,7,2,5,2.5,112.5
2003-05-19,Mongolia,9,0,8,46.8625,103.8467
2003-05-19,New Zealand,1,0,1,-40.9006,174.886
2003-05-19,Philippines,12,2,8,13.0,122.0
2003-05-19,Ireland,1,0,1,53.1424,-7.6921
2003-05-19,"Korea, South",3,0,1,36.0,128.0
2003-05-19,Romania,1,0,1,45.9432,24.9668
2003-05-19,Singapore,206,28,160,1.2833,103.8333
2003-05-19,South Africa,1,1,0,-30.5595,22.9375
2003-05-19,Spain,1,0,1,40.0,-4.0
2003-05-19,Sweden,3,0,3,63.0,16.0
2003-05-19,Switzerland,1,0,1,46.8182,8.2275
2003-05-19,Thailand,8,2,5,15.0,101.0
2003-05-19,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-05-19,US,67,0,34,37.0902,-95.7129
2003-05-19,Vietnam,63,5,58,16.0,108.0
2003-05-20,Brazil,2,0,2,-14.235,-51.9253
2003-05-20,Canada,140,23,106,64.2823,-135.0
2003-05-20,China,5248,294,2254,29.1832,120.0934
2003-05-20,Hong Kong,1718,253,1229,,
2003-05-20,China,1,0,0,29.1832,120.0934
2003-05-20,Taiwan*,383,52,63,23.7,121.0
2003-05-20,Colombia,1,0,1,4.5709,-74.2973
2003-05-20,Finland,1,0,0,64.0,26.0
2003-05-20,France,7,0,6,46.2276,2.2137
2003-05-20,Germany,9,0,9,51.0,9.0
2003-05-20,India,3,0,3,21.0,78.0
2003-05-20,Indonesia,2,0,2,-0.7893,113.9213
2003-05-20,Italy,9,0,9,43.0,12.0
2003-05-20,Kuwait,1,0,1,29.5,47.75
2003-05-20,Malaysia,7,2,5,2.5,112.5
2003-05-20,Mongolia,9,0,8,46.8625,103.8467
2003-05-20,New Zealand,1,0,1,-40.9006,174.886
2003-05-20,Philippines,12,2,8,13.0,122.0
2003-05-20,Ireland,1,0,1,53.1424,-7.6921
2003-05-20,"Korea, South",3,0,2,36.0,128.0
2003-05-20,Romania,1,0,1,45.9432,24.9668
2003-05-20,Singapore,206,28,161,1.2833,103.8333
2003-05-20,South Africa,1,1,0,-30.5595,22.9375
2003-05-20,Spain,1,0,1,40.0,-4.0
2003-05-20,Sweden,3,0,3,63.0,16.0
2003-05-20,Switzerland,1,0,1,46.8182,8.2275
2003-05-20,Thailand,8,2,5,15.0,101.0
2003-05-20,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-05-20,US,67,0,34,37.0902,-95.7129
2003-05-20,Vietnam,63,5,58,16.0,108.0
2003-05-21,Brazil,2,0,2,-14.235,-51.9253
2003-05-21,Canada,140,23,108,64.2823,-135.0
2003-05-21,China,5249,296,2335,29.1832,120.0934
2003-05-21,Hong Kong,1719,255,1237,,
2003-05-21,China,1,0,0,29.1832,120.0934
2003-05-21,Taiwan*,418,52,71,23.7,121.0
2003-05-21,Colombia,1,0,1,4.5709,-74.2973
2003-05-21,Finland,1,0,1,64.0,26.0
2003-05-21,France,7,0,6,46.2276,2.2137
2003-05-21,Germany,9,0,9,51.0,9.0
2003-05-21,India,3,0,3,21.0,78.0
2003-05-21,Indonesia,2,0,2,-0.7893,113.9213
2003-05-21,Italy,9,0,9,43.0,12.0
2003-05-21,Kuwait,1,0,1,29.5,47.75
2003-05-21,Malaysia,8,2,5,2.5,112.5
2003-05-21,Mongolia,9,0,8,46.8625,103.8467
2003-05-21,New Zealand,1,0,1,-40.9006,174.886
2003-05-21,Philippines,12,2,10,13.0,122.0
2003-05-21,Ireland,1,0,1,53.1424,-7.6921
2003-05-21,"Korea, South",3,0,2,36.0,128.0
2003-05-21,Romania,1,0,1,45.9432,24.9668
2003-05-21,Singapore,206,28,161,1.2833,103.8333
2003-05-21,South Africa,1,1,0,-30.5595,22.9375
2003-05-21,Spain,1,0,1,40.0,-4.0
2003-05-21,Sweden,3,0,3,63.0,16.0
2003-05-21,Switzerland,1,0,1,46.8182,8.2275
2003-05-21,Thailand,8,2,5,15.0,101.0
2003-05-21,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-05-21,US,66,0,33,37.0902,-95.7129
2003-05-21,Vietnam,63,5,58,16.0,108.0
2003-05-22,Australia,6,0,6,-31.9505,115.8605
2003-05-22,Brazil,2,0,2,-14.235,-51.9253
2003-05-22,Canada,140,23,109,64.2823,-135.0
2003-05-22,China,5271,300,2445,29.1832,120.0934
2003-05-22,Hong Kong,1722,258,1247,,
2003-05-22,China,2,0,0,29.1832,120.0934
2003-05-22,Taiwan*,483,60,74,23.7,121.0
2003-05-22,Colombia,1,0,1,4.5709,-74.2973
2003-05-22,Finland,1,0,1,64.0,26.0
2003-05-22,France,7,0,6,46.2276,2.2137
2003-05-22,Germany,9,0,9,51.0,9.0
2003-05-22,India,3,0,3,21.0,78.0
2003-05-22,Indonesia,2,0,2,-0.7893,113.9213
2003-05-22,Italy,9,0,9,43.0,12.0
2003-05-22,Kuwait,1,0,1,29.5,47.75
2003-05-22,Malaysia,8,2,5,2.5,112.5
2003-05-22,Mongolia,9,0,8,46.8625,103.8467
2003-05-22,New Zealand,1,0,1,-40.9006,174.886
2003-05-22,Philippines,12,2,10,13.0,122.0
2003-05-22,Ireland,1,0,1,53.1424,-7.6921
2003-05-22,"Korea, South",3,0,2,36.0,128.0
2003-05-22,Romania,1,0,1,45.9432,24.9668
2003-05-22,Singapore,206,29,162,1.2833,103.8333
2003-05-22,South Africa,1,1,0,-30.5595,22.9375
2003-05-22,Spain,1,0,1,40.0,-4.0
2003-05-22,Sweden,3,0,3,63.0,16.0
2003-05-22,Switzerland,1,0,1,46.8182,8.2275
2003-05-22,Thailand,8,2,5,15.0,101.0
2003-05-22,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-05-22,US,65,0,33,37.0902,-95.7129
2003-05-22,Vietnam,63,5,58,16.0,108.0
2003-05-23,Brazil,2,0,2,-14.235,-51.9253
2003-05-23,Canada,140,23,109,64.2823,-135.0
2003-05-23,China,5285,303,2544,29.1832,120.0934
2003-05-23,Hong Kong,1724,260,1255,,
2003-05-23,China,2,0,0,29.1832,120.0934
2003-05-23,Taiwan*,538,60,82,23.7,121.0
2003-05-23,Colombia,1,0,1,4.5709,-74.2973
2003-05-23,Finland,1,0,1,64.0,26.0
2003-05-23,France,7,0,6,46.2276,2.2137
2003-05-23,Germany,9,0,9,51.0,9.0
2003-05-23,India,3,0,3,21.0,78.0
2003-05-23,Indonesia,2,0,2,-0.7893,113.9213
2003-05-23,Italy,9,0,9,43.0,12.0
2003-05-23,Kuwait,1,0,1,29.5,47.75
2003-05-23,Malaysia,8,2,5,2.5,112.5
2003-05-23,Mongolia,9,0,8,46.8625,103.8467
2003-05-23,New Zealand,1,0,1,-40.9006,174.886
2003-05-23,Philippines,12,2,10,13.0,122.0
2003-05-23,Ireland,1,0,1,53.1424,-7.6921
2003-05-23,"Korea, South",3,0,2,36.0,128.0
2003-05-23,Romania,1,0,1,45.9432,24.9668
2003-05-23,Singapore,206,31,163,1.2833,103.8333
2003-05-23,South Africa,1,1,0,-30.5595,22.9375
2003-05-23,Spain,1,0,1,40.0,-4.0
2003-05-23,Sweden,3,0,3,63.0,16.0
2003-05-23,Switzerland,1,0,1,46.8182,8.2275
2003-05-23,Thailand,8,2,5,15.0,101.0
2003-05-23,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-05-23,US,65,0,33,37.0902,-95.7129
2003-05-23,Vietnam,63,5,58,16.0,108.0
2003-05-24,Brazil,2,0,2,-14.235,-51.9253
2003-05-24,Canada,140,23,109,64.2823,-135.0
2003-05-24,China,5309,308,2675,29.1832,120.0934
2003-05-24,Hong Kong,1724,262,1266,,
2003-05-24,China,2,0,0,29.1832,120.0934
2003-05-24,Taiwan*,538,60,82,23.7,121.0
2003-05-24,Colombia,1,0,1,4.5709,-74.2973
2003-05-24,Finland,1,0,1,64.0,26.0
2003-05-24,France,7,0,6,46.2276,2.2137
2003-05-24,Germany,9,0,9,51.0,9.0
2003-05-24,India,3,0,3,21.0,78.0
2003-05-24,Indonesia,2,0,2,-0.7893,113.9213
2003-05-24,Italy,9,0,9,43.0,12.0
2003-05-24,Kuwait,1,0,1,29.5,47.75
2003-05-24,Malaysia,8,2,5,2.5,112.5
2003-05-24,Mongolia,9,0,8,46.8625,103.8467
2003-05-24,New Zealand,1,0,1,-40.9006,174.886
2003-05-24,Philippines,12,2,10,13.0,122.0
2003-05-24,Ireland,1,0,1,53.1424,-7.6921
2003-05-24,"Korea, South",3,0,2,36.0,128.0
2003-05-24,Romania,1,0,1,45.9432,24.9668
2003-05-24,Singapore,206,31,163,1.2833,103.8333
2003-05-24,South Africa,1,1,0,-30.5595,22.9375
2003-05-24,Spain,1,0,1,40.0,-4.0
2003-05-24,Sweden,3,0,3,63.0,16.0
2003-05-24,Switzerland,1,0,1,46.8182,8.2275
2003-05-24,Thailand,8,2,5,15.0,101.0
2003-05-24,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-05-24,US,65,0,33,37.0902,-95.7129
2003-05-24,Vietnam,63,5,58,16.0,108.0
2003-05-26,Brazil,2,0,2,-14.235,-51.9253
2003-05-26,Canada,148,26,110,64.2823,-135.0
2003-05-26,China,5316,317,2829,29.1832,120.0934
2003-05-26,Hong Kong,1726,267,1276,,
2003-05-26,China,2,0,0,29.1832,120.0934
2003-05-26,Taiwan*,585,72,112,23.7,121.0
2003-05-26,Colombia,1,0,1,4.5709,-74.2973
2003-05-26,Finland,1,0,1,64.0,26.0
2003-05-26,France,7,0,6,46.2276,2.2137
2003-05-26,Germany,9,0,9,51.0,9.0
2003-05-26,India,3,0,3,21.0,78.0
2003-05-26,Indonesia,2,0,2,-0.7893,113.9213
2003-05-26,Italy,9,0,9,43.0,12.0
2003-05-26,Kuwait,1,0,1,29.5,47.75
2003-05-26,Malaysia,5,2,3,2.5,112.5
2003-05-26,Mongolia,9,0,8,46.8625,103.8467
2003-05-26,New Zealand,1,0,1,-40.9006,174.886
2003-05-26,Philippines,12,2,10,13.0,122.0
2003-05-26,Ireland,1,0,1,53.1424,-7.6921
2003-05-26,"Korea, South",3,0,2,36.0,128.0
2003-05-26,Romania,1,0,1,45.9432,24.9668
2003-05-26,Singapore,206,31,163,1.2833,103.8333
2003-05-26,South Africa,1,1,0,-30.5595,22.9375
2003-05-26,Spain,1,0,1,40.0,-4.0
2003-05-26,Sweden,3,0,3,63.0,16.0
2003-05-26,Switzerland,1,0,1,46.8182,8.2275
2003-05-26,Thailand,8,2,6,15.0,101.0
2003-05-26,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-05-26,US,65,0,33,37.0902,-95.7129
2003-05-26,Vietnam,63,5,58,16.0,108.0
2003-05-27,Brazil,2,0,2,-14.235,-51.9253
2003-05-27,Canada,148,26,111,64.2823,-135.0
2003-05-27,China,5322,321,2944,29.1832,120.0934
2003-05-27,Hong Kong,1728,269,1285,,
2003-05-27,China,2,0,0,29.1832,120.0934
2003-05-27,Taiwan*,596,76,112,23.7,121.0
2003-05-27,Colombia,1,0,1,4.5709,-74.2973
2003-05-27,Finland,1,0,1,64.0,26.0
2003-05-27,France,7,0,6,46.2276,2.2137
2003-05-27,Germany,9,0,9,51.0,9.0
2003-05-27,India,3,0,3,21.0,78.0
2003-05-27,Indonesia,2,0,2,-0.7893,113.9213
2003-05-27,Italy,9,0,9,43.0,12.0
2003-05-27,Kuwait,1,0,1,29.5,47.75
2003-05-27,Malaysia,5,2,3,2.5,112.5
2003-05-27,Mongolia,9,0,9,46.8625,103.8467
2003-05-27,New Zealand,1,0,1,-40.9006,174.886
2003-05-27,Philippines,12,2,10,13.0,122.0
2003-05-27,Ireland,1,0,1,53.1424,-7.6921
2003-05-27,"Korea, South",3,0,2,36.0,128.0
2003-05-27,Romania,1,0,1,45.9432,24.9668
2003-05-27,Singapore,206,31,163,1.2833,103.8333
2003-05-27,South Africa,1,1,0,-30.5595,22.9375
2003-05-27,Spain,1,0,1,40.0,-4.0
2003-05-27,Sweden,3,0,3,63.0,16.0
2003-05-27,Switzerland,1,0,1,46.8182,8.2275
2003-05-27,Thailand,8,2,6,15.0,101.0
2003-05-27,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-05-27,US,65,0,32,37.0902,-95.7129
2003-05-27,Vietnam,63,5,58,16.0,108.0
2003-05-28,Australia,6,0,6,-31.9505,115.8605
2003-05-28,Brazil,2,0,2,-14.235,-51.9253
2003-05-28,Canada,149,26,111,64.2823,-135.0
2003-05-28,China,5323,325,3036,29.1832,120.0934
2003-05-28,Hong Kong,1730,270,1295,,
2003-05-28,China,2,0,0,29.1832,120.0934
2003-05-28,Taiwan*,610,81,112,23.7,121.0
2003-05-28,Colombia,1,0,1,4.5709,-74.2973
2003-05-28,Finland,1,0,1,64.0,26.0
2003-05-28,France,7,0,6,46.2276,2.2137
2003-05-28,Germany,9,0,9,51.0,9.0
2003-05-28,India,3,0,3,21.0,78.0
2003-05-28,Indonesia,2,0,2,-0.7893,113.9213
2003-05-28,Italy,9,0,9,43.0,12.0
2003-05-28,Kuwait,1,0,1,29.5,47.75
2003-05-28,Malaysia,5,2,3,2.5,112.5
2003-05-28,Mongolia,9,0,9,46.8625,103.8467
2003-05-28,New Zealand,1,0,1,-40.9006,174.886
2003-05-28,Philippines,12,2,10,13.0,122.0
2003-05-28,Ireland,1,0,1,53.1424,-7.6921
2003-05-28,"Korea, South",3,0,2,36.0,128.0
2003-05-28,Romania,1,0,1,45.9432,24.9668
2003-05-28,Singapore,206,31,165,1.2833,103.8333
2003-05-28,South Africa,1,1,0,-30.5595,22.9375
2003-05-28,Spain,1,0,1,40.0,-4.0
2003-05-28,Sweden,3,0,3,63.0,16.0
2003-05-28,Switzerland,1,0,1,46.8182,8.2275
2003-05-28,Thailand,8,2,6,15.0,101.0
2003-05-28,United Kingdom,4,0,4,21.69400000000001,-71.7979
2003-05-28,US,66,0,32,37.0902,-95.7129
2003-05-28,Vietnam,63,5,58,16.0,108.0
2003-05-29,Australia,6,0,6,-31.9505,115.8605
2003-05-29,Brazil,2,0,2,-14.235,-51.9253
2003-05-29,Canada,151,26,112,64.2823,-135.0
2003-05-29,China,5325,327,3121,29.1832,120.0934
2003-05-29,Hong Kong,1732,273,1302,,
2003-05-29,China,1,0,0,29.1832,120.0934
2003-05-29,Taiwan*,660,81,122,23.7,121.0
2003-05-29,Colombia,1,0,1,4.5709,-74.2973
2003-05-29,Finland,1,0,1,64.0,26.0
2003-05-29,France,7,0,6,46.2276,2.2137
2003-05-29,Germany,9,0,9,51.0,9.0
2003-05-29,India,3,0,3,21.0,78.0
2003-05-29,Indonesia,2,0,2,-0.7893,113.9213
2003-05-29,Italy,9,0,9,43.0,12.0
2003-05-29,Kuwait,1,0,1,29.5,47.75
2003-05-29,Malaysia,5,2,3,2.5,112.5
2003-05-29,Mongolia,9,0,9,46.8625,103.8467
2003-05-29,New Zealand,1,0,1,-40.9006,174.886
2003-05-29,Philippines,12,2,10,13.0,122.0
2003-05-29,Ireland,1,0,1,53.1424,-7.6921
2003-05-29,"Korea, South",3,0,2,36.0,128.0
2003-05-29,Romania,1,0,1,45.9432,24.9668
2003-05-29,Singapore,206,31,165,1.2833,103.8333
2003-05-29,South Africa,1,1,0,-30.5595,22.9375
2003-05-29,Spain,1,0,1,40.0,-4.0
2003-05-29,Sweden,3,0,3,63.0,16.0
2003-05-29,Switzerland,1,0,1,46.8182,8.2275
2003-05-29,Thailand,8,2,6,15.0,101.0
2003-05-29,United Kingdom,4,0,4,21.69400000000001,-71.7979
